index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	प्राप्य	1	प्राप्य	आप्1{अव्य;ल्यप्;आपॢँ;:स्वादिः}/आप्1{अव्य;ल्यप्;आपॢँ;:स्वादिः}/आप्2{अव्य;ल्यप्;आपॢँ;:चुरादिः}/आप्2{अव्य;ल्यप्;आपॢँ;:चुरादिः}	प्र_आप्2{अव्य;ल्यप्;आपॢँ;:चुरादिः}	पूर्वकालः,9	पूर्वकालः,9	NA	प्र_आप्2_कर					
2	राज्यं	2	राज्यं	राज्य{नपुं;1;एक}/राज्य{नपुं;2;एक}	राज्य{नपुं;2;एक}	कर्म,1	कर्म,1	N1	राज्य					
3	महात्मानः	3	महात्मानः	महात्मन्{पुं;1;बहु}	महात्मन्{पुं;1;बहु}	विशेषणम्,4	विशेषणम्,4	N1	महात्माओं_ने					
4	पाण्डवाः	4	पाण्डवा	पाण्डव{पुं;1;बहु}/पाण्डव{पुं;8;बहु}	पाण्डव{पुं;1;बहु}	कर्ता,9	कर्ता,9	N1	पाण्डव					
5	हतशत्रवः	5	हतशत्रवः	हन्1{क्त;हनँ;:अदादिः-शत्रु;पुं;1;बहु}	हन्1{क्त;हनँ;:अदादिः-शत्रु;पुं;1;बहु}	विशेषणम्,4	विशेषणम्,4	N1						
6	धृतराष्ट्रं	6	धृतराष्ट्रं	धृतराष्ट्र{पुं;2;एक}	धृतराष्ट्र{पुं;2;एक}	कर्म,7	कर्म,7	N2	धृतराष्ट्र_को					
7	पुरस्कृत्य	7	पुरस्कृत्य	कृ3{अव्य;ल्यप्;डुकृञ्;:तनादिः}	पुरस्_कृ3{अव्य;ल्यप्;डुकृञ्;:तनादिः}	पूर्वकालः,9	पूर्वकालः,9	NA	पुरस्_कृ3_कर					
8	पृथिवीं	8	पृथिवीं	पृथिवी{स्त्री;2;एक}	पृथिवी{स्त्री;2;एक}	कर्म,9	कर्म,9	N2	पृथ्वी_को					
9	पर्यपालयन्	9	पर्यपालयन्	परि_पाल्1{कर्तरि;लङ्;प्र;बहु;आत्मनेपदी;पालँ;:चुरादिः}	परि_पाल्1{कर्तरि;लङ्;प्र;बहु;आत्मनेपदी;पालँ;:चुरादिः}	अभिहित_कर्ता,3;सकर्मक	अभिहित_कर्ता,3;सकर्मक	KP	परि_पाल्1_अप्_स्क्या					
		10	.	-	-	-	-	FS	-					
