index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	राजन्	11	राजन्नपध्याति	राजन्{पुं;8;एक}/राजत्{पुं;1;एक(राज्1;शतृ_लट्;राजृँ;:भ्वादिः)}	राजन्{पुं;8;एक}	सम्बोध्यः,8	सम्बोध्यः,8	N8	चमकता_हुआ					
2	यदा	1	यदा	यदा{अव्य}	यदा{अव्य}	कालाधिकरणम्,8	कालाधिकरणम्,8	NA	जब				नित्य_सम्बन्धः,9	
3	राजा	4	राजा	राजन्{पुं;1;एक}	राजन्{पुं;1;एक}	विशेषणम्,4	विशेषणम्,4	N1	राजा					
4	कौरवः	3	कौरवो	कौरव{पुं;1;एक}	कौरव{पुं;1;एक}	कर्ता,8	कर्ता,8	N1	कौरव1_ने					
5	तु	2	तु	तु{अव्य}	तु{अव्य}	सम्बन्धः,4	सम्बन्धः,4	NA	तो					
6	बालिशम्	7	बालिशम्	बालिश{पुं;2;एक}/बालिश{नपुं;1;एक}/बालिश{नपुं;2;एक}	बालिश{पुं;2;एक}	विशेषणम्,7	विशेषणम्,7	N2	अबोध_का					
7	पुत्रम्	5	पुत्रम्	पुत्र{पुं;2;एक}	पुत्र{पुं;2;एक}	कर्म,8	कर्म,8	N2	पुत्र					
8	सस्मार	6	सस्मार	स्मृ1{कर्तरि;लिट्;उ;एक;परस्मैपदी;स्मृ;:भ्वादिः}/स्मृ1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;स्मृ;:भ्वादिः}/स्मृ2{कर्तरि;लिट्;उ;एक;परस्मैपदी;स्मृ;:स्वादिः}/स्मृ2{कर्तरि;लिट्;प्र;एक;परस्मैपदी;स्मृ;:स्वादिः}	स्मृ2{कर्तरि;लिट्;प्र;एक;परस्मैपदी;स्मृ;:स्वादिः}	अभिहित_कर्ता,4;सकर्मक	अभिहित_कर्ता,4;सकर्मक	KP	स्मरण_किया					
9	तदा	8	तदा	तदा{अव्य}	तदा{अव्य}	कालाधिकरणम्,14;नित्यसम्बन्धः,2	कालाधिकरणम्,14;नित्यसम्बन्धः,2	NA	तब				नित्य_सम्बन्धः,2	
10	सः	12	स	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	विशेषणम्,11	विशेषणम्,11	N1	वह					
11	पार्थिवः	13	पार्थिवः	पार्थिव{पुं;1;एक}	पार्थिव{पुं;1;एक}	कर्ता,14	कर्ता,14	N1	पार्थिव					
12	भीमम्	9	भीमम्	भीम{पुं;2;एक}/भीम{नपुं;1;एक}/भीम{नपुं;2;एक}	भीम{पुं;2;एक}	कर्म,14	कर्म,14	N2	भीम					
13	हृदा	10	हृदा	हृद्{नपुं;3;एक}/हृदय{नपुं;3;एक}	हृदय{नपुं;3;एक}	हेतुः,14	हेतुः,14	N3	हृदय_के_द्वारा					
14	अपध्याति			अप्_अधि-अत्1{कर्मणि;लुङ्;प्र;एक;आत्मनेपदी;अतँ;:भ्वादिः}	अप्_अधि-अत्1{कर्मणि;लुङ्;प्र;एक;आत्मनेपदी;अतँ;:भ्वादिः}	अभिहित_कर्ता,11;सकर्मक	अभिहित_कर्ता,11;सकर्मक	KP						
15	.	.	-	-	-	-	-	FS	-	-	-	-	-	
