index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	दुष्टमतिम्	2	दुष्टमतिम्	दुष्1{क्त;दुषँ;:दिवादिः-मति;स्त्री;2;एक}/मति{पुं;2;एक}	दुष्1{क्त;दुषँ;:दिवादिः-मति;पुं;2;एक}	विशेषणम्,5	विशेषणम्,5	N2						
2	मूढम्	3	मूढम्	मूढ{पुं;2;एक}/मूढ{नपुं;1;एक}/मूढ{नपुं;2;एक}	मूढ{पुं;2;एक}	विशेषणम्,5	विशेषणम्,5	N2	मूर्ख_को					
3	ज्ञातीनाम्	4	ज्ञातीनाम्	ज्ञाति{पुं;6;बहु}	ज्ञाति{पुं;6;बहु}	षष्ठीसम्बन्धः,4	षष्ठीसम्बन्धः,4	N6	पैतृक_सम्बन्धों_का					
4	भयवर्धनम्	5	भयवर्धनम्	भय-वर्धन{नपुं;1;एक(भय-वृध्1;ल्युट्;वृधुँ;:भ्वादिः)}/भय-वर्धन{नपुं;2;एक(वृध्1;ल्युट्;वृधुँ;:भ्वादिः)}/भय-वर्धन{नपुं;1;एक(वर्ध्1;ल्युट्;वर्धँ;:चुरादिः)}/भय-वर्धन{नपुं;2;एक(वर्ध्1;ल्युट्;वर्धँ;:चुरादिः)}/भय-वर्धन{नपुं;1;एक(वृध्2;ल्युट्;वृधुँ;:चुरादिः)}/भय-वर्धन{नपुं;2;एक(वृध्2;ल्युट्;वृधुँ;:चुरादिः)}/वर्धन{पुं;2;एक}/वर्धन{नपुं;1;एक}/वर्धन{नपुं;2;एक}	भय-वर्धन{पुं;2;एक(भय-वृध्1;ल्युट्;वृधुँ;:भ्वादिः)}	विशेषणम्,5	विशेषणम्,5	N2						
5	दुर्योधनम्	6	दुर्योधनम्	दुर्योधन{पुं;2;एक}/दुर्योधन{नपुं;1;एक}/दुर्योधन{नपुं;2;एक}	दुर्योधन{पुं;2;एक}	कर्म,10	कर्म,10	N2	दुर्योधन_को					
6	कौरवाणाम्	7	कौरवाणामाधिपत्येऽभ्यषेचयम्	कौरव{पुं;6;बहु}	कौरव{पुं;6;बहु}	षष्ठीसम्बन्धः,7	षष्ठीसम्बन्धः,7	N6	कौरवों_का					
7	आधिपत्ये			आधिपत्य{नपुं;1;द्वि}/आधिपत्य{नपुं;2;द्वि}/आधिपत्य{नपुं;8;द्वि}/आधिपत्य{नपुं;7;एक}	आधिपत्य{नपुं;7;एक}	अधिकरणम्,10	अधिकरणम्,10	N7	अधिकार					
8	यः	1	योऽहं	यद्{सर्वनाम;पुं;1;एक}	यद्{सर्वनाम;पुं;1;एक}	विशेषणम्,9	विशेषणम्,9	N1	जो					
9	अहम्			अस्मद्{सर्वनाम;1;एक}	अस्मद्{सर्वनाम;1;एक}	कर्ता,10	कर्ता,10	N1	मैं					
10	अभ्यषेचयम्			मन्1{णिजन्त;कर्तरि;लट्;प्र;एक;परस्मैपदी;मनँ;:दिवादिः}/मन्2{णिजन्त;कर्तरि;लट्;प्र;एक;परस्मैपदी;मनुँ;:तनादिः}/मन्3{णिजन्त;कर्तरि;लट्;प्र;एक;परस्मैपदी;मनँ;:चुरादिः}/मान्1{णिजन्त;कर्तरि;लट्;प्र;एक;परस्मैपदी;मानँ;:भ्वादिः}/मान्2{णिजन्त;कर्तरि;लट्;प्र;एक;परस्मैपदी;मानँ;:चुरादिः}/मानयत्{पुं;7;एक(मान्2;शतृ_लट्;मानँ;:चुरादिः)}/मानयत्{नपुं;7;एक(मान्2;शतृ_लट्;मानँ;:चुरादिः)}/मानयत्{पुं;7;एक(मन्3;शतृ_लट्;मनँ;:चुरादिः)}/मानयत्{नपुं;7;एक(मन्3;शतृ_लट्;मनँ;:चुरादिः)}	अभि_षिच्{कर्तरि,लट्,प्र,एक,परस्मैपदी{धातुः षिचँ},तुदादिः}	अभिहित_कर्ता,9;सकर्मक	अभिहित_कर्ता,9;सकर्मक	KP						
11	.	.	-	-	-	-	-	FS	-					
