index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	नरः			नृ{पुं;1;बहु}/नर{पुं;1;एक}/नृ{पुं;8;बहु}	नर{पुं;1;एक}	कर्ता,12	कर्ता,12	N1	नर					
2.1	युधिष्ठिर-	10	किञ्चिद्युधिष्ठिरभयान्नरः	युधिष्ठिर	युधिष्ठिर	T6,2.2	समासः,2.2	CP	युधिष्ठिर-भय					
2.2	भयात्			भय{पुं;5;एक}/भय{नपुं;5;एक}	भय{पुं;5;एक}	हेतुः,12	हेतुः,12	N5						
3	न	1	न	न{अव्य}	न{अव्य}	प्रतिषेधः,12	प्रतिषेधः,12	NA	नहीं					
4	वै	7	वै	वै{अव्य}	वै{अव्य}	सम्बन्धः,12	सम्बन्धः,12	NA	सुखना					
5	राज्ञः	2	राज्ञो	राजन्{पुं;2;बहु}/राजन्{पुं;5;एक}/राजन्{पुं;6;एक}	राजन्{पुं;6;एक}	विशेषणम्,6	विशेषणम्,6	N6	राजा_से					
6	धृतराष्ट्रस्य	3	धृतराष्ट्रस्य	धृतराष्ट्र{पुं;6;एक}	धृतराष्ट्र{पुं;6;एक}	समुच्चितः,7	समुच्चितः,7	N6	धृतराष्ट्र_के					
7	दुर्योधनस्य	6	दुर्योधनस्य	दुर्योधन{पुं;6;एक}/दुर्योधन{नपुं;6;एक}	दुर्योधन{नपुं;6;एक}	षष्ठीसम्बन्धः,9	षष्ठीसम्बन्धः,9	N6	दुर्योधन_के					
8	च	5	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,7	समुच्चय_द्योतकः,7	NA	भी					
9	दुष्कृतम्	9	दुष्कृतम्	दुष्कृत्{पुं;2;एक}/दुष्कृत{पुं;2;एक}/दुष्कृत{नपुं;1;एक}/दुष्कृत{नपुं;2;एक}	दुष्कृत{नपुं;2;एक}	मुख्यकर्म,12	मुख्यकर्म,12	N2	दुष्कृत					
10	किञ्चित्			किञ्चित्{अव्य}/किञ्चित्{सर्वनाम;नपुं;1;एक}/किञ्चित्{सर्वनाम;नपुं;2;एक}	किञ्चित्{सर्वनाम;नपुं;2;एक}	क्रियाविशेषणम्,12	क्रियाविशेषणम्,12	N2	कुछ_को					
11	न	4	न	न{अव्य}	न{अव्य}	प्रतिषेधः,12	प्रतिषेधः,12	NA	नहीं					
12	उवाच	8	उवाच	वच्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;वचँ;:अदादिः}/वच्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;वचँ;:अदादिः}	वच्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;वचँ;:अदादिः}	अभिहित_कर्ता,1;सकर्मक	अभिहित_कर्ता,1;सकर्मक	KP	बोला					
13	.	.	-	-	-	-	-	FS	-					
