index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	ये	1	ये	यद्{सर्वनाम;पुं;1;बहु}/यद्{सर्वनाम;नपुं;1;द्वि}/यद्{सर्वनाम;नपुं;2;द्वि}/यद्{सर्वनाम;स्त्री;1;द्वि}/यद्{सर्वनाम;स्त्री;2;द्वि}	यद्{सर्वनाम;पुं;1;बहु}	विशेषणम्,4	विशेषणम्,4	N1	जो					
2	च	2	चापि	च{अव्य}	च{अव्य}	सम्बन्धः,1	सम्बन्धः,1	NA	और					
3	अपि			अपि{अव्य}	अपि{अव्य}	सम्बन्धः,1	सम्बन्धः,1	NA	भी					
4	पृथिवीपालाः	3	पृथिवीपालाः	पृथिवीपाल{पुं;8;बहु}/पाल{पुं;1;बहु}/पाला{स्त्री;8;बहु}/पाला{स्त्री;1;बहु}/पाला{स्त्री;2;बहु}	पृथिवी-पाल{पुं;1;बहु}	कर्ता,5	कर्ता,5	N1	पृथ्वी-पाल					
5	समाजग्मुः	4	समाजग्मुः	समागम्1{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;गमॢँ;:भ्वादिः}	समा-गम्1{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;गमॢँ;:भ्वादिः}	अभिहित_कर्ता,4;सकर्मक	अभिहित_कर्ता,4;सकर्मक	KP	गये					
6	समन्ततः	5	समन्ततः	समन्त{अव्य;तसिल्}/समन्ततः{अव्य}	समन्त{अव्य;तसिल्}	क्रियाविशेषणम्,5	क्रियाविशेषणम्,5	NA						
7	उपातिष्ठन्त(उपातिष्ठन्)	6	उपातिष्ठन्त	ष्था1{कर्तरि;लङ्;म;बहु;परस्मैपदी;ष्था;:भ्वादिः}	उप_ष्था कर्तरि लङ् प्र बहु परस्मैपदी{धातुः ष्था} भ्वादिः	अभिहित_कर्ता,8;सकर्मक	अभिहित_कर्ता,8;सकर्मक	NA	रहे					
8	ते	7	ते	तद्{सर्वनाम;पुं;1;बहु}/तद्{सर्वनाम;नपुं;1;द्वि}/तद्{सर्वनाम;नपुं;2;द्वि}/तद्{सर्वनाम;स्त्री;1;द्वि}/तद्{सर्वनाम;स्त्री;2;द्वि}/युष्मद्{सर्वनाम;4;एक}/युष्मद्{सर्वनाम;6;एक}	तद्{सर्वनाम;पुं;1;बहु}	कर्तृसमानाधिकरणम्_सम्बन्धः_विशेषणम्,4;कर्ता,7	कर्तृसमानाधिकरणम्_सम्बन्धः_विशेषणम्,4;कर्ता,7	N1	वे				नित्य_सम्बन्धः,1	
9	सर्वे	8	सर्वे	सर्व{सर्वनाम;पुं;1;बहु}/सर्व{सर्वनाम;नपुं;1;द्वि}/सर्व{सर्वनाम;नपुं;2;द्वि}/सर्वा{सर्वनाम;स्त्री;1;द्वि}/सर्वा{सर्वनाम;स्त्री;2;द्वि}	सर्व{सर्वनाम;पुं;1;बहु}	विशेषणम्,8	विशेषणम्,8	N1	सब					
10	कौरवइन्द्रं	9	कौरवेन्द्रं	कौरव-इन्द्र{पुं;2;एक}/इन्द्र{नपुं;1;एक}/इन्द्र{नपुं;2;एक}	कौरव-इन्द्र{पुं;2;एक}	कर्म,7	कर्म,7	N1	कौरव-इन्द्र_को					
11	यथा	10	यथा	यथा{अव्य}	 	उपमान_द्योतकः,13	उपमान_द्योतकः,13	NA	जैसे					
12	पुरा	11	पुरा	पुरा{अव्य}	पुरा{अव्य}	कालाधिकरणम्,13	कालाधिकरणम्,13	NA	पहले					
13	(उपातिष्ठन्त(उपातिष्ठन्))	6		ष्था1{कर्तरि;लङ्;म;बहु;परस्मैपदी;ष्था;:भ्वादिः}	उप_ष्था कर्तरि लङ् प्र बहु परस्मैपदी{धातुः ष्था} भ्वादिः	उपमानम्,7	उपमानम्,7	KP	रहे					
14	.	.	-	-	-	-	-	FS	-					
